"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13325337","","","","0"
"2012-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1241417","","","","0"
"2012-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1073565","","","","0"
"2012-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3822425","","","","0"
"2012-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4539775","","","","0"
"2012-01","Yukon","2016A000260","Persons","249","units","0","v4","12","35695","","","","0"
"2012-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43630","","","","0"
"2012-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","34403","","","","0"
"2012-04","Canada","2016A000011124","Persons","249","units","0","v1","1","34592192","","","","0"
"2012-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","525550","","","","0"
"2012-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144365","","","","0"
"2012-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943317","","","","0"
"2012-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","757024","","","","0"
"2012-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8038332","","","","0"
"2012-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13350123","","","","0"
"2012-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1244884","","","","0"
"2012-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1077170","","","","0"
"2012-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3845093","","","","0"
"2012-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4552320","","","","0"
"2012-04","Yukon","2016A000260","Persons","249","units","0","v4","12","35757","","","","0"
"2012-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43678","","","","0"
"2012-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","34579","","","","0"
"2012-07","Canada","2016A000011124","Persons","249","units","0","v1","1","34713395","","","","0"
"2012-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","526235","","","","0"
"2012-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144415","","","","0"
"2012-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","943163","","","","0"
"2012-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758121","","","","0"
"2012-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8059752","","","","0"
"2012-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13392364","","","","0"
"2012-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1249094","","","","0"
"2012-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1083005","","","","0"
"2012-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3871947","","","","0"
"2012-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4570866","","","","0"
"2012-07","Yukon","2016A000260","Persons","249","units","0","v4","12","36151","","","","0"
"2012-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43624","","","","0"
"2012-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","34658","","","","0"
"2012-10","Canada","2016A000011124","Persons","249","units","0","v1","1","34834973","","","","0"
"2012-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527065","","","","0"
"2012-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144396","","","","0"
"2012-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942829","","","","0"
"2012-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758408","","","","0"
"2012-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8076838","","","","0"
"2012-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13436625","","","","0"
"2012-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1253210","","","","0"
"2012-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1088177","","","","0"
"2012-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3897746","","","","0"
"2012-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4594846","","","","0"
"2012-10","Yukon","2016A000260","Persons","249","units","0","v4","12","36347","","","","0"
"2012-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43656","","","","0"
"2012-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","34830","","","","0"
"2013-01","Canada","2016A000011124","Persons","249","units","0","v1","1","34881794","","","","0"
"2013-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527129","","","","0"
"2013-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144041","","","","0"
"2013-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942045","","","","0"
"2013-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758026","","","","0"
"2013-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8081006","","","","0"
"2013-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13446276","","","","0"
"2013-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1256879","","","","0"
"2013-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1090738","","","","0"
"2013-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3917941","","","","0"
"2013-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4602742","","","","0"
"2013-01","Yukon","2016A000260","Persons","249","units","0","v4","12","36299","","","","0"
"2013-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43709","","","","0"
"2013-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","34963","","","","0"
"2013-04","Canada","2016A000011124","Persons","249","units","0","v1","1","34956567","","","","0"
"2013-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527177","","","","0"
"2013-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143807","","","","0"
"2013-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940647","","","","0"
"2013-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","757854","","","","0"
"2013-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8089004","","","","0"
"2013-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13469151","","","","0"
"2013-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1259693","","","","0"
"2013-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1093549","","","","0"
"2013-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3944281","","","","0"
"2013-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4616335","","","","0"
"2013-04","Yukon","2016A000260","Persons","249","units","0","v4","12","36242","","","","0"
"2013-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43840","","","","0"
"2013-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","34987","","","","0"
"2013-07","Canada","2016A000011124","Persons","249","units","0","v1","1","35080992","","","","0"
"2013-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","526960","","","","0"
"2013-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143942","","","","0"
"2013-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939808","","","","0"
"2013-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758261","","","","0"
"2013-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8108825","","","","0"
"2013-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13511902","","","","0"
"2013-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1263393","","","","0"
"2013-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1098868","","","","0"
"2013-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3978532","","","","0"
"2013-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4634943","","","","0"
"2013-07","Yukon","2016A000260","Persons","249","units","0","v4","12","36454","","","","0"
"2013-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43774","","","","0"
"2013-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","35330","","","","0"
"2013-10","Canada","2016A000011124","Persons","249","units","0","v1","1","35209597","","","","0"
"2013-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527948","","","","0"
"2013-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143943","","","","0"
"2013-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939442","","","","0"
"2013-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758379","","","","0"
"2013-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8122462","","","","0"
"2013-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13559499","","","","0"
"2013-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1267105","","","","0"
"2013-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1102832","","","","0"
"2013-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4008421","","","","0"
"2013-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4663919","","","","0"
"2013-10","Yukon","2016A000260","Persons","249","units","0","v4","12","36384","","","","0"
"2013-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43727","","","","0"
"2013-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","35536","","","","0"
"2014-01","Canada","2016A000011124","Persons","249","units","0","v1","1","35247023","","","","0"
"2014-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528065","","","","0"
"2014-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143828","","","","0"
"2014-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","939166","","","","0"
"2014-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758713","","","","0"
"2014-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8123138","","","","0"
"2014-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13563311","","","","0"
"2014-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1270153","","","","0"
"2014-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1105444","","","","0"
"2014-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4027497","","","","0"
"2014-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4672025","","","","0"
"2014-01","Yukon","2016A000260","Persons","249","units","0","v4","12","36333","","","","0"
"2014-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43767","","","","0"
"2014-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","35583","","","","0"
"2014-04","Canada","2016A000011124","Persons","249","units","0","v1","1","35320540","","","","0"
"2014-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527314","","","","0"
"2014-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","143810","","","","0"
"2014-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938175","","","","0"
"2014-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758570","","","","0"
"2014-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8129926","","","","0"
"2014-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13583220","","","","0"
"2014-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1272914","","","","0"
"2014-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1108674","","","","0"
"2014-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4051858","","","","0"
"2014-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4689892","","","","0"
"2014-04","Yukon","2016A000260","Persons","249","units","0","v4","12","36626","","","","0"
"2014-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43760","","","","0"
"2014-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","35801","","","","0"
"2014-07","Canada","2016A000011124","Persons","249","units","0","v1","1","35434066","","","","0"
"2014-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527970","","","","0"
"2014-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144095","","","","0"
"2014-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937768","","","","0"
"2014-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758657","","","","0"
"2014-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8147535","","","","0"
"2014-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13617763","","","","0"
"2014-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1277425","","","","0"
"2014-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1111989","","","","0"
"2014-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4081271","","","","0"
"2014-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4712691","","","","0"
"2014-07","Yukon","2016A000260","Persons","249","units","0","v4","12","37085","","","","0"
"2014-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","43851","","","","0"
"2014-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","35966","","","","0"
"2014-10","Canada","2016A000011124","Persons","249","units","0","v1","1","35555305","","","","0"
"2014-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528266","","","","0"
"2014-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144342","","","","0"
"2014-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938157","","","","0"
"2014-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759192","","","","0"
"2014-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8162631","","","","0"
"2014-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13661282","","","","0"
"2014-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1281690","","","","0"
"2014-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1115184","","","","0"
"2014-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4103702","","","","0"
"2014-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4743505","","","","0"
"2014-10","Yukon","2016A000260","Persons","249","units","0","v4","12","37223","","","","0"
"2014-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44031","","","","0"
"2014-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","36100","","","","0"
"2015-01","Canada","2016A000011124","Persons","249","units","0","v1","1","35571043","","","","0"
"2015-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528161","","","","0"
"2015-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144162","","","","0"
"2015-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937442","","","","0"
"2015-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759270","","","","0"
"2015-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8160176","","","","0"
"2015-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13657423","","","","0"
"2015-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1284693","","","","0"
"2015-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1117137","","","","0"
"2015-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4113697","","","","0"
"2015-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4751439","","","","0"
"2015-01","Yukon","2016A000260","Persons","249","units","0","v4","12","37123","","","","0"
"2015-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44106","","","","0"
"2015-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","36214","","","","0"
"2015-04","Canada","2016A000011124","Persons","249","units","0","v1","1","35606734","","","","0"
"2015-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","527859","","","","0"
"2015-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144046","","","","0"
"2015-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","935380","","","","0"
"2015-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","758579","","","","0"
"2015-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8159968","","","","0"
"2015-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13669290","","","","0"
"2015-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1286250","","","","0"
"2015-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1117736","","","","0"
"2015-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4125943","","","","0"
"2015-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4763917","","","","0"
"2015-04","Yukon","2016A000260","Persons","249","units","0","v4","12","37330","","","","0"
"2015-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44159","","","","0"
"2015-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","36277","","","","0"
"2015-07","Canada","2016A000011124","Persons","249","units","0","v1","1","35704498","","","","0"
"2015-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528348","","","","0"
"2015-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144636","","","","0"
"2015-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","937419","","","","0"
"2015-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759226","","","","0"
"2015-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8175743","","","","0"
"2015-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13709293","","","","0"
"2015-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1293598","","","","0"
"2015-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1122210","","","","0"
"2015-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4150147","","","","0"
"2015-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4765472","","","","0"
"2015-07","Yukon","2016A000260","Persons","249","units","0","v4","12","37669","","","","0"
"2015-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44247","","","","0"
"2015-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","36490","","","","0"
"2015-10","Canada","2016A000011124","Persons","249","units","0","v1","1","35823591","","","","0"
"2015-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528843","","","","0"
"2015-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","144949","","","","0"
"2015-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938914","","","","0"
"2015-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","759971","","","","0"
"2015-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8190074","","","","0"
"2015-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13759762","","","","0"
"2015-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1298120","","","","0"
"2015-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1125588","","","","0"
"2015-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4163048","","","","0"
"2015-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4795547","","","","0"
"2015-10","Yukon","2016A000260","Persons","249","units","0","v4","12","37730","","","","0"
"2015-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44443","","","","0"
"2015-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","36602","","","","0"
"2016-01","Canada","2016A000011124","Persons","249","units","0","v1","1","35871484","","","","0"
"2016-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","528903","","","","0"
"2016-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","145238","","","","0"
"2016-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","938973","","","","0"
"2016-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","760679","","","","0"
"2016-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8193831","","","","0"
"2016-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13774364","","","","0"
"2016-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1302938","","","","0"
"2016-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1128160","","","","0"
"2016-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4171847","","","","0"
"2016-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4807562","","","","0"
"2016-01","Yukon","2016A000260","Persons","249","units","0","v4","12","37756","","","","0"
"2016-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44515","","","","0"
"2016-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","36718","","","","0"
"2016-04","Canada","2016A000011124","Persons","249","units","0","v1","1","35970407","","","","0"
"2016-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","529083","","","","0"
"2016-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","145792","","","","0"
"2016-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","940471","","","","0"
"2016-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","762317","","","","0"
"2016-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8204229","","","","0"
"2016-04","Ontario","2016A000235","Persons","249","units","0","v12","7","13816652","","","","0"
"2016-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1307797","","","","0"
"2016-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1131285","","","","0"
"2016-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4182353","","","","0"
"2016-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4831042","","","","0"
"2016-04","Yukon","2016A000260","Persons","249","units","0","v4","12","38025","","","","0"
"2016-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44595","","","","0"
"2016-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","36766","","","","0"
"2016-07","Canada","2016A000011124","Persons","249","units","0","v1","1","36110803","","","","0"
"2016-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","529586","","","","0"
"2016-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","146891","","","","0"
"2016-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","942984","","","","0"
"2016-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","763322","","","","0"
"2016-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8225036","","","","0"
"2016-07","Ontario","2016A000235","Persons","249","units","0","v12","7","13876500","","","","0"
"2016-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1314140","","","","0"
"2016-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1135496","","","","0"
"2016-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4195427","","","","0"
"2016-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4861269","","","","0"
"2016-07","Yukon","2016A000260","Persons","249","units","0","v4","12","38549","","","","0"
"2016-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44624","","","","0"
"2016-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","36979","","","","0"
"2016-10","Canada","2016A000011124","Persons","249","units","0","v1","1","36257421","","","","0"
"2016-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","530368","","","","0"
"2016-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","147699","","","","0"
"2016-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","946623","","","","0"
"2016-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764820","","","","0"
"2016-10","Quebec","2016A000224","Persons","249","units","0","v11","6","8246383","","","","0"
"2016-10","Ontario","2016A000235","Persons","249","units","0","v12","7","13948180","","","","0"
"2016-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1319800","","","","0"
"2016-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1139492","","","","0"
"2016-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4207139","","","","0"
"2016-10","British Columbia","2016A000259","Persons","249","units","0","v3","11","4886638","","","","0"
"2016-10","Yukon","2016A000260","Persons","249","units","0","v4","12","38724","","","","0"
"2016-10","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44471","","","","0"
"2016-10","Nunavut","2016A000262","Persons","249","units","0","v7","15","37084","","","","0"
"2017-01","Canada","2016A000011124","Persons","249","units","0","v1","1","36313068","","","","0"
"2017-01","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","530175","","","","0"
"2017-01","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","147811","","","","0"
"2017-01","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","947023","","","","0"
"2017-01","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764612","","","","0"
"2017-01","Quebec","2016A000224","Persons","249","units","0","v11","6","8252179","","","","0"
"2017-01","Ontario","2016A000235","Persons","249","units","0","v12","7","13975516","","","","0"
"2017-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1324044","","","","0"
"2017-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1141537","","","","0"
"2017-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4215506","","","","0"
"2017-01","British Columbia","2016A000259","Persons","249","units","0","v3","11","4894147","","","","0"
"2017-01","Yukon","2016A000260","Persons","249","units","0","v4","12","38801","","","","0"
"2017-01","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44471","","","","0"
"2017-01","Nunavut","2016A000262","Persons","249","units","0","v7","15","37246","","","","0"
"2017-04","Canada","2016A000011124","Persons","249","units","0","v1","1","36397141","","","","0"
"2017-04","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","529700","","","","0"
"2017-04","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","148354","","","","0"
"2017-04","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","948945","","","","0"
"2017-04","New Brunswick","2016A000213","Persons","249","units","0","v10","5","764859","","","","0"
"2017-04","Quebec","2016A000224","Persons","249","units","0","v11","6","8265839","","","","0"
"2017-04","Ontario","2016A000235","Persons","249","units","0","v12","7","14012209","","","","0"
"2017-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1328337","","","","0"
"2017-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1143829","","","","0"
"2017-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4224933","","","","0"
"2017-04","British Columbia","2016A000259","Persons","249","units","0","v3","11","4908971","","","","0"
"2017-04","Yukon","2016A000260","Persons","249","units","0","v4","12","39108","","","","0"
"2017-04","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44626","","","","0"
"2017-04","Nunavut","2016A000262","Persons","249","units","0","v7","15","37431","","","","0"
"2017-07","Canada","2016A000011124","Persons","249","units","0","v1","1","36545075","","","","0"
"2017-07","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","529742","","","","0"
"2017-07","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","149740","","","","0"
"2017-07","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","952159","","","","0"
"2017-07","New Brunswick","2016A000213","Persons","249","units","0","v10","5","766697","","","","0"
"2017-07","Quebec","2016A000224","Persons","249","units","0","v11","6","8292832","","","","0"
"2017-07","Ontario","2016A000235","Persons","249","units","0","v12","7","14078499","","","","0"
"2017-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1334734","","","","0"
"2017-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1147315","","","","0"
"2017-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4237310","","","","0"
"2017-07","British Columbia","2016A000259","Persons","249","units","0","v3","11","4934202","","","","0"
"2017-07","Yukon","2016A000260","Persons","249","units","0","v4","12","39533","","","","0"
"2017-07","Northwest Territories","2016A000261","Persons","249","units","0","v6","14","44656","","","","0"
"2017-07","Nunavut","2016A000262","Persons","249","units","0","v7","15","37656","","","","0"
"2017-10","Canada","2016A000011124","Persons","249","units","0","v1","1","36722075","","","","0"
"2017-10","Newfoundland and Labrador","2016A000210","Persons","249","units","0","v2","2","530153","","","","0"
"2017-10","Prince Edward Island","2016A000211","Persons","249","units","0","v8","3","150595","","","","0"
"2017-10","Nova Scotia","2016A000212","Persons","249","units","0","v9","4","956074","","","","0"
"2017-10","New Brunswick","2016A000213","Persons","249","units","0","v10","5","768029","","","","0"
